Entity,Code,Year,Nuclear (% equivalent primary energy),Renewables (% equivalent primary energy),Fossil fuels (% equivalent primary energy)
Central America (EI),,1997,0,24.05491,75.94509
Central America (EI),,1998,0,21.420513,78.57949
Central America (EI),,1999,0,24.960342,75.03966
Central America (EI),,2000,0,25.19626,74.80374
Central America (EI),,2014,0,27.154976,72.845024
Central America (EI),,2015,0,26.713549,73.28645
Central America (EI),,2016,0,26.798521,73.20148
Central America (EI),,2017,0,28.61044,71.389565
Central America (EI),,2018,0,29.26682,70.73318
Central America (EI),,2019,0,25.451958,74.54804
Central America (EI),,2020,0,32.48727,67.51273
Central America (EI),,2021,0,31.537489,68.46251
Central America (EI),,2022,0,30.89901,69.10099
Central America (EI),,2023,0,26.829386,73.170616
Central America (EI),,1980,,20.21493,79.78507
Central America (EI),,1981,,22.399572,77.600426
Central America (EI),,1982,,22.183712,77.816284
Central America (EI),,1983,,23.578018,76.42198
Central America (EI),,1984,,25.592045,74.40795
Central America (EI),,2001,,22.390951,77.60905
Central America (EI),,2002,,23.148567,76.85143
Central America (EI),,2003,,23.086876,76.913124
Central America (EI),,2004,,23.52945,76.47055
Central America (EI),,2005,,24.86708,75.13292
Central America (EI),,2006,,24.720518,75.27948
Central America (EI),,2007,,24.016212,75.98379
Central America (EI),,2008,,25.384161,74.61584
Central America (EI),,2009,,25.172054,74.82794
Central America (EI),,2010,,27.074663,72.92534
Central America (EI),,2011,,26.338594,73.66141
Central America (EI),,2012,,27.493683,72.50632
Central America (EI),,2013,,27.202362,72.79764
Chile,CHL,1965,0,16.141762,83.85824
Chile,CHL,1966,0,15.867012,84.13299
Chile,CHL,1967,0,15.888701,84.1113
Chile,CHL,1968,0,13.367758,86.63224
Chile,CHL,1969,0,13.999327,86.00067
Chile,CHL,1970,0,14.191221,85.80878
Chile,CHL,1971,0,14.860414,85.13959
Chile,CHL,1972,0,17.308092,82.69191
Chile,CHL,1973,0,17.450203,82.5498
Chile,CHL,1974,0,19.770315,80.22968
Chile,CHL,1975,0,21.942266,78.05773
Chile,CHL,1976,0,21.900364,78.09964
Chile,CHL,1977,0,22.105394,77.89461
Chile,CHL,1978,0,22.151817,77.84818
Chile,CHL,1979,0,21.552885,78.44711
Chile,CHL,1980,0,22.069942,77.93005
Chile,CHL,1981,0,22.72726,77.272736
Chile,CHL,1982,0,26.627867,73.37213
Chile,CHL,1983,0,27.825817,72.17419
Chile,CHL,1984,0,27.770302,72.2297
Chile,CHL,1985,0,30.351582,69.64842
Chile,CHL,1986,0,31.423767,68.57623
Chile,CHL,1987,0,32.36392,67.63608
Chile,CHL,1988,0,28.551184,71.448814
Chile,CHL,1989,0,21.783056,78.21694
Chile,CHL,1990,0,18.957914,81.04208
Chile,CHL,1991,0,24.08466,75.91534
Chile,CHL,1992,0,28.355389,71.64461
Chile,CHL,1993,0,27.529268,72.47073
Chile,CHL,1994,0,25.954525,74.04548
Chile,CHL,1995,0,26.028477,73.97152
Chile,CHL,1996,0,22.551899,77.4481
Chile,CHL,1997,0,21.90955,78.09045
Chile,CHL,1998,0,18.059258,81.94074
Chile,CHL,1999,0,15.275816,84.72418
Chile,CHL,2000,0,19.783125,80.21687
Chile,CHL,2001,0,22.047361,77.95264
Chile,CHL,2002,0,22.87545,77.12455
Chile,CHL,2003,0,22.010807,77.9892
Chile,CHL,2004,0,19.437788,80.56221
Chile,CHL,2005,0,22.099463,77.900536
Chile,CHL,2006,0,22.957872,77.04213
Chile,CHL,2007,0,19.440195,80.55981
Chile,CHL,2008,0,21.59478,78.40522
Chile,CHL,2009,0,22.96064,77.03936
Chile,CHL,2010,0,19.83566,80.16434
Chile,CHL,2011,0,18.48112,81.51888
Chile,CHL,2012,0,18.74707,81.25293
Chile,CHL,2013,0,18.796652,81.20335
Chile,CHL,2014,0,20.392038,79.60796
Chile,CHL,2015,0,21.905157,78.09484
Chile,CHL,2016,0,20.180143,79.819855
Chile,CHL,2017,0,22.318323,77.68168
Chile,CHL,2018,0,24.333767,75.66624
Chile,CHL,2019,0,23.463413,76.53659
Chile,CHL,2020,0,25.859333,74.14067
Chile,CHL,2021,0,24.355663,75.64433
Chile,CHL,2022,0,27.08363,72.91637
Chile,CHL,2023,0,30.532255,69.46774
China,CHN,1965,0,4.253407,95.74659
China,CHN,1966,0,3.9831226,96.01688
China,CHN,1967,0,3.8183978,96.1816
China,CHN,1968,0,4.458871,95.54113
China,CHN,1969,0,3.727402,96.2726
China,CHN,1970,0,3.0095925,96.99041
China,CHN,1971,0,3.0704045,96.929596
China,CHN,1972,0,3.2275972,96.7724
China,CHN,1973,0,3.4170156,96.582985
China,CHN,1974,0,3.7493548,96.25065
China,CHN,1975,0,3.503824,96.49618
China,CHN,1976,0,3.3725686,96.62743
China,CHN,1977,0,3.2287142,96.771286
China,CHN,1978,0,2.7594635,97.24054
China,CHN,1979,0,3.0088987,96.991104
China,CHN,1980,0,3.5661976,96.4338
China,CHN,1981,0,4.0664964,95.9335
China,CHN,1982,0,4.421272,95.57873
China,CHN,1983,0,4.8234906,95.176506
China,CHN,1984,0,4.515455,95.48454
China,CHN,1985,0,4.4418297,95.55817
China,CHN,1986,0,4.3385277,95.661476
China,CHN,1987,0,4.2555475,95.74445
China,CHN,1988,0,4.3230724,95.676926
China,CHN,1989,0,4.468027,95.531975
China,CHN,1990,0,4.7236676,95.27633
China,CHN,1991,0,4.424778,95.57522
China,CHN,1992,0,4.4127016,95.587296
China,CHN,1993,0.048123814,4.7578607,95.194016
China,CHN,1994,0.41666988,4.952474,94.63086
China,CHN,1995,0.3517341,5.55382,94.094444
China,CHN,1996,0.37299544,5.1431336,94.48387
China,CHN,1997,0.37255985,5.3617344,94.26571
China,CHN,1998,0.3636991,5.4277782,94.20852
China,CHN,1999,0.3725431,5.188286,94.43917
China,CHN,2000,0.40246052,5.6569257,93.94061
China,CHN,2001,0.39498702,6.618624,92.98639
China,CHN,2002,0.51823056,6.280488,93.20128
China,CHN,2003,0.762503,5.3011093,93.936386
China,CHN,2004,0.75399506,5.60094,93.645065
China,CHN,2005,0.6937262,5.5544806,93.75179
China,CHN,2006,0.64970195,5.5778413,93.77245
China,CHN,2007,0.67299306,5.719592,93.607414
China,CHN,2008,0.7087722,7.273877,92.01735
China,CHN,2009,0.6912146,6.935532,92.37325
China,CHN,2010,0.6851366,7.615623,91.69924
